,userid,friendid
82704,14167,8900
82705,14167,11728
82706,14167,12049
82707,14167,15497
82708,14167,13222
82709,14167,695
82710,14167,4098
82711,14167,4276
82712,14167,1218
82713,14167,10373
82714,14167,14801
82715,14167,12815
82716,14167,9182
82717,14167,4348
82718,14167,2423
82719,14167,5683
82720,14167,3588
82721,14167,11261
82722,14167,1045
82723,14167,16574
82724,14167,11046
82725,14167,15506
82726,14167,1190
82727,14167,13884
82728,14167,3336
82729,14167,7870
82730,14167,9240
82731,14167,14149
82732,14167,6604
82733,5323,11873
82734,14878,1074
82735,5345,2860
82736,5345,10080
82737,5345,6016
82738,5345,2083
82739,5345,7154
82740,5345,5888
82741,5345,5546
82742,5345,15732
82743,5345,10555
82744,5345,12633
82745,5345,6260
82746,5345,14325
82747,5345,14827
82748,5345,14149
82749,9570,10736
82750,15371,6839
82751,15371,6842
82752,15371,13812
82753,5491,8063
82754,5491,7203
82755,5491,1815
82756,5491,1628
82757,5491,6689
82758,5491,15824
82759,5491,678
82760,5491,17055
82761,16220,1772
82762,16220,9708
82763,16220,13189
82764,16220,7870
82765,16220,15956
82766,16266,15315
82767,16266,2285
82768,16266,13017
82769,16266,2107
82770,16614,4295
82771,16614,15530
82772,5661,15911
82773,1327,463
82774,1327,7600
82775,1327,2083
82776,8707,2063
82777,8707,6667
82778,8707,5231
82779,7761,3462
82780,7761,15723
82781,7761,5052
82782,7761,2067
82783,7761,3381
82784,7761,542
82785,7761,15237
82786,7761,6044
82787,7761,7685
82788,7761,7010
82789,7761,10075
82790,534,9287
82791,534,6084
82792,534,2145
82793,534,1837
82794,534,11975
82795,534,15736
82796,534,8491
82797,534,11728
82798,534,1416
82799,534,6400
82800,534,6961
82801,534,11841
82802,534,7117
82803,534,487
82804,5961,15846
82805,5961,10252
82806,5961,3216
82807,5961,6901
82808,5961,14012
82809,5961,9961
82810,5961,7142
82811,5961,6689
82812,5961,637
82813,5961,6074
82814,5961,5023
82815,6307,8029
82816,6307,2334
82817,6307,11377
82818,6307,71
82819,6307,9004
82820,6307,1101
82821,6307,12681
82822,6307,521
82823,6307,1102
82824,6307,3717
82825,6307,11910
82826,6307,8911
82827,6307,10287
82828,6307,1848
82829,6307,10556
82830,6307,16199
82831,6307,11794
82832,6307,4727
82833,6307,4357
82834,6307,12738
82835,6307,6499
82836,6307,14543
82837,6307,9905
82838,6307,5564
82839,6307,2703
82840,6307,5671
82841,6307,16092
82842,6307,10388
82843,6307,16385
82844,6307,9600
82845,6307,4893
82846,6307,7035
82847,6307,1287
82848,6307,13640
82849,6307,261
82850,6307,7400
82851,6307,11441
82852,6307,16096
82853,6307,1482
82854,6307,13933
82855,6307,12094
82856,6307,3189
82857,6307,9404
82858,6307,15102
82859,6307,15919
82860,6307,9544
82861,6307,7660
82862,6307,4157
82863,6307,7908
82864,6307,8016
82865,6307,8733
82866,6307,5442
82867,6307,16493
82868,6307,5149
82869,6307,7292
82870,6307,4122
82871,6307,11005
82872,6307,4285
82873,6307,16441
82874,6307,8490
82875,6307,5582
82876,6343,3199
82877,16054,5274
82878,16054,12312
82879,16054,7539
82880,16054,445
82881,16054,1675
82882,16054,9505
82883,16054,2460
82884,16054,405
82885,16054,16832
82886,16054,1782
82887,6523,14600
82888,6523,4380
82889,6523,2688
82890,6523,8034
82891,6523,10484
82892,6523,6257
82893,6523,3187
82894,6523,17029
82895,6523,364
82896,6523,14066
82897,6523,4553
82898,4424,14042
82899,4424,11019
82900,6573,2391
82901,6573,10220
82902,6573,12639
82903,6573,4123
82904,6579,5325
82905,6579,11007
82906,6579,6715
82907,6579,2460
82908,6579,7431
82909,6704,4123
82910,6704,7944
82911,6704,13523
82912,6704,1177
82913,6704,5810
82914,6704,15696
82915,6704,16192
82916,6704,3501
82917,6704,6029
82918,6704,2067
82919,6704,14009
82920,6704,1859
82921,6704,16452
82922,6736,13674
82923,6736,5478
82924,6736,11851
82925,6736,13753
82926,6736,11376
82927,6736,16459
82928,6736,8200
82929,6736,10795
82930,6736,221
82931,6736,630
82932,6736,15724
82933,6736,11297
82934,6736,8271
82935,6736,9877
82936,6736,5180
82937,6736,8506
82938,6736,10129
82939,6736,12357
82940,6736,6509
82941,6736,8702
82942,6323,9993
82943,6323,12470
82944,6323,8656
82945,6323,6319
82946,6323,1187
82947,6323,14212
82948,6323,14224
82949,6323,16156
82950,6323,477
82951,6323,5028
82952,6814,16287
82953,6814,2895
82954,6939,2172
82955,7059,12041
82956,7059,8062
82957,7059,8631
82958,7059,15395
82959,7059,10927
82960,7059,14739
82961,7059,13203
82962,7059,11591
82963,13443,1208
82964,13443,14403
82965,13443,10528
82966,13443,3515
82967,7359,5779
82968,7359,521
82969,7359,10240
82970,7359,4806
82971,7359,10342
82972,7359,6802
82973,7359,9544
82974,7359,7019
82975,7359,836
82976,7359,4015
82977,7359,11193
82978,7485,8514
82979,7485,3631
82980,7485,2109
82981,7485,4331
82982,7485,17197
82983,7485,449
82984,7485,9711
82985,7485,1704
82986,7485,4240
82987,7485,6391
82988,7485,15485
82989,7485,14602
82990,7485,12099
82991,7485,12913
82992,7485,7619
82993,7485,7601
82994,7485,14214
82995,7485,13491
82996,7485,11314
82997,7485,13564
82998,7607,4276
82999,7607,14164
83000,7607,1206
83001,7646,5221
83002,7646,4191
83003,7646,9485
83004,7646,4691
83005,7646,4339
83006,9942,7712
83007,9942,11018
83008,9942,12430
83009,9942,4394
83010,9942,5673
83011,9942,9404
83012,9942,10778
83013,9942,11292
83014,9942,6400
83015,9942,4295
83016,9942,12050
83017,9942,11803
83018,7653,3482
83019,7712,12276
83020,7712,1846
83021,7712,14609
83022,7712,10080
83023,7712,1218
83024,7712,9945
83025,7712,6383
83026,7712,12201
83027,7712,12683
83028,7712,7954
83029,7712,9712
83030,7712,10821
83031,7712,8888
83032,7712,16809
83033,7712,3444
83034,7712,144
83035,7712,8230
83036,7712,9041
83037,7712,1779
83038,7712,1010
83039,7712,13722
83040,7712,12706
83041,7712,8024
83042,7712,9533
83043,7712,14822
83044,7712,2373
83045,7712,11095
83046,7712,15542
83047,7712,7870
83048,7712,9560
83049,7712,487
83050,7712,1830
83051,7712,14845
83052,7712,10750
83053,7712,1641
83054,7712,5885
83055,7712,290
83056,7712,9206
83057,7712,8860
83058,7712,2649
83059,7712,16122
83060,7712,15387
83061,7712,1212
83062,7712,13243
83063,7712,1509
83064,7712,5532
83065,7712,2004
83066,7712,13004
83067,7712,10915
83068,7712,15354
83069,7712,7102
83070,7712,10969
83071,7712,3648
83072,7712,8026
83073,7712,3307
83074,7712,11566
83075,7712,2460
83076,7712,13344
83077,7712,16074
83078,7712,1100
83079,7712,8807
83080,7712,4008
83081,7712,998
83082,7712,13103
83083,7712,1380
83084,7712,9505
83085,7712,7128
83086,7712,14325
83087,7712,2271
83088,7712,11515
83089,7712,9403
83090,7712,2171
83091,7712,6203
83092,7712,4972
83093,7712,15002
83094,7712,5086
83095,7712,12291
83096,7712,11381
83097,7712,12041
83098,7712,17109
83099,7712,3334
83100,7712,12652
83101,7712,4212
83102,7712,13523
83103,11807,2687
83104,11807,14196
83105,11807,12879
83106,11807,8768
83107,11807,1208
83108,11807,15759
83109,11807,7716
83110,11807,17045
83111,11807,3
83112,11807,11277
83113,11807,6445
83114,11807,15354
83115,11807,7691
83116,7875,8424
83117,7875,8448
83118,7875,922
83119,7875,594
83120,7875,9915
83121,7875,1741
83122,7875,16737
83123,7875,8205
83124,7875,5188
83125,7875,14392
83126,7875,17169
83127,7875,11678
83128,7875,13676
83129,6649,6529
83130,7951,13622
83131,7951,542
83132,7951,8271
83133,7951,8718
83134,8054,17078
83135,8054,5338
83136,8054,2740
83137,8054,6029
83138,8054,7225
83139,8054,13222
83140,8054,16950
83141,8068,11117
83142,8068,13147
83143,8068,5888
83144,8068,2671
83145,8068,1430
83146,8068,6029
83147,8206,1210
83148,8206,4894
83149,8206,15833
83150,12794,5970
83151,12794,17172
83152,12794,251
83153,12794,7317
83154,12794,7716
83155,12794,20
83156,12794,1441
83157,12794,6095
83158,12794,11117
83159,12794,16068
83160,12794,1651
83161,12794,7842
83162,12794,5325
83163,12794,11261
83164,12794,3196
83165,12794,13243
83166,12794,13570
83167,12794,11975
83168,12794,13097
83169,12794,4731
83170,12794,10869
83171,12794,5196
83172,8566,4574
83173,8566,17078
83174,8566,11112
83175,8566,15497
83176,7058,14742
83177,8858,6387
83178,8858,2736
83179,8858,14901
83180,8858,7473
83181,8858,3074
83182,8858,9356
83183,8858,7995
83184,8858,13949
83185,8858,3588
83186,8858,3612
83187,8858,7585
83188,8858,11533
83189,8858,16477
83190,8858,17078
83191,8858,962
83192,8858,3029
83193,8858,14597
83194,8858,1200
83195,8858,129
83196,8858,12176
83197,8858,15032
83198,8858,10312
83199,8858,4927
83200,8858,3062
83201,8858,13770
83202,8858,2964
83203,8858,4425
83204,8858,6029
83205,8858,1118
83206,8858,4384
83207,8858,15521
83208,8858,9320
83209,8858,3371
83210,8858,13091
83211,8858,10419
83212,8858,11113
83213,8858,6803
83214,8858,5888
83215,8858,16368
83216,8858,9288
83217,8858,16365
83218,8858,1293
83219,8858,10072
83220,8858,8730
83221,8858,4200
83222,8858,10365
83223,8858,3324
83224,8858,48
83225,8858,389
83226,8858,14941
83227,8858,7093
83228,8858,6459
83229,8858,1672
83230,8858,10836
83231,8858,13116
83232,8858,7095
83233,8858,17150
83234,8858,15869
83235,8858,7884
83236,8858,14038
83237,8858,3793
83238,8858,7205
83239,8858,4533
83240,8858,14976
83241,8858,29
83242,8858,828
83243,8858,13040
83244,8858,254
83245,8858,8035
83246,8858,12551
83247,8858,3761
83248,8858,1207
83249,8858,8605
83250,8858,12858
83251,8858,7254
83252,15862,1822
83253,15862,9187
83254,15862,11535
83255,15862,16978
83256,15862,5325
83257,15862,2906
83258,15862,1209
83259,15862,11455
83260,15862,4984
83261,15862,15469
83262,15862,3820
83263,15862,16156
83264,15862,11731
83265,15862,5988
83266,15862,634
83267,15862,13997
83268,15862,14012
83269,15862,2665
83270,15862,1498
83271,15862,878
83272,15862,3937
83273,8899,6419
83274,8899,7870
83275,8899,4223
83276,8899,17214
83277,8899,12627
83278,8899,8910
83279,8899,14271
83280,8899,2460
83281,8899,4382
83282,8899,14427
83283,8899,1896
83284,8899,4287
83285,8899,12289
83286,8899,16107
83287,8899,10915
83288,8899,221
83289,8899,7114
83290,8899,14467
83291,8899,9076
83292,8899,11046
83293,8899,14369
83294,8899,10193
83295,8899,9693
83296,8899,10419
83297,8899,4835
83298,8899,13415
83299,8899,4796
83300,8899,9041
83301,8899,4745
83302,8899,7675
83303,8899,11731
83304,8899,4517
83305,8899,9355
83306,8899,14161
83307,8899,13570
83308,8899,5272
83309,8899,3797
83310,8899,2067
83311,8899,7532
83312,8899,15280
83313,8899,7877
83314,8899,14515
83315,8899,11515
83316,8899,12888
83317,8899,11697
83318,8899,11566
83319,8899,7538
83320,8899,6753
83321,4334,4692
83322,9002,4390
83323,9002,5052
83324,9002,6555
83325,9002,10698
83326,9002,9911
83327,9002,12151
83328,9002,4104
83329,9002,14467
83330,9002,9784
83331,9002,764
83332,9002,13607
83333,9002,15542
83334,9002,14849
83335,9002,14769
83336,9002,5300
83337,9002,1363
83338,9002,1104
83339,9002,8825
83340,1386,15309
83341,1386,3487
83342,1386,10857
83343,1386,10879
83344,1386,5102
83345,1386,12208
83346,1386,2660
83347,1386,9266
83348,1386,8831
83349,1386,14809
83350,1386,9354
83351,1386,14334
83352,1386,16912
83353,14835,13075
83354,2593,5052
83355,2593,13841
83356,2593,7282
83357,2593,13222
83358,2593,13116
83359,2593,2908
83360,9146,3463
83361,9146,8014
83362,9146,7870
83363,9146,6988
83364,9151,5028
83365,9151,7456
83366,9151,15932
83367,9151,8730
83368,3402,11886
83369,3402,3883
83370,9321,10587
83371,9321,8346
83372,9321,2957
83373,9321,10691
83374,9321,2558
83375,9321,5443
83376,9321,10839
83377,9321,4534
83378,9321,9256
83379,9321,1316
83380,9383,5433
83381,9383,6790
83382,9383,10012
83383,9383,9544
83384,10065,5664
83385,10065,17066
83386,10254,2146
83387,10254,6015
83388,10254,13184
83389,10254,5797
83390,10254,14895
83391,10254,3163
83392,10254,6966
83393,10254,6163
83394,10254,8069
83395,10254,1735
83396,10254,5433
83397,10254,8710
83398,10254,252
83399,10254,2254
83400,10254,7552
83401,10254,11310
83402,10254,16954
83403,10254,1374
83404,10254,4913
83405,10254,5184
83406,10254,13933
83407,10254,13229
83408,10254,9597
83409,10254,9600
83410,10254,4525
83411,10254,4923
83412,9744,17178
83413,9744,1127
83414,9744,11368
83415,9744,15505
83416,9744,9544
83417,9744,7171
83418,9744,3163
83419,9744,15999
83420,9744,3739
83421,9744,10011
83422,9744,4882
83423,9744,12437
83424,9744,6841
83425,9744,10269
83426,9744,9476
83427,9744,2296
83428,9790,17004
83429,9790,8027
83430,9812,388
83431,9812,14554
83432,9825,13911
83433,9825,12188
83434,9825,2259
83435,9825,9950
83436,9825,4799
83437,9825,6951
83438,4482,357
83439,4482,11902
83440,4482,14788
83441,4482,883
83442,4482,667
83443,4482,11906
83444,4482,14959
83445,4482,14181
83446,4482,16270
83447,4482,1900
83448,4482,4889
83449,4482,15989
83450,4482,4066
83451,4482,8777
83452,4482,4640
83453,4482,3284
83454,4482,16744
83455,4482,4531
83456,4482,15891
83457,4482,251
83458,4482,2243
83459,4482,48
83460,4482,13092
83461,10005,10966
83462,10005,11765
83463,10005,16163
83464,10043,10824
83465,10043,17126
83466,10043,13310
83467,10043,10439
83468,10043,5448
83469,10043,6151
83470,10043,9718
83471,10043,6047
83472,10043,16995
83473,10043,7667
83474,10043,10566
83475,10043,16292
83476,10043,4967
83477,10043,1145
83478,10043,7206
83479,10043,10333
83480,10043,9553
83481,10043,8551
83482,10096,1645
83483,10096,11247
83484,10096,13997
83485,10096,6736
83486,10096,11731
83487,10096,10811
83488,10096,5274
83489,10096,16214
83490,10099,10080
83491,9291,48
83492,9291,10132
83493,9291,7995
83494,9291,2849
83495,9291,10835
83496,9291,15614
83497,9291,14325
83498,9291,8730
83499,9291,8579
83500,9291,12122
83501,9291,1907
83502,9291,8970
83503,9291,4128
83504,9291,3154
83505,9291,3746
83506,9291,2115
83507,9291,2284
83508,9291,6080
83509,9291,1896
83510,9291,13091
83511,9291,11558
83512,9291,5876
83513,9291,11063
83514,9291,2554
83515,9291,13025
83516,3801,10606
83517,3801,1615
83518,3801,2491
83519,3801,14539
83520,3801,567
83521,3801,13722
83522,3801,4287
83523,3801,5769
83524,3801,10252
83525,3801,1253
83526,3801,10243
83527,3801,1900
83528,3801,12988
83529,3801,48
83530,3801,9256
83531,3801,9355
83532,3801,10890
83533,3801,15487
83534,3801,12380
83535,3801,2418
83536,3801,14264
83537,3801,11870
83538,3801,14300
83539,3801,13073
83540,3801,9554
83541,3801,16359
83542,3801,1031
83543,3801,2599
83544,4642,1057
83545,4642,3239
83546,10784,2646
83547,10784,9822
83548,4645,12012
83549,4645,14924
83550,16144,2839
83551,16144,3905
83552,16144,14722
83553,16144,3519
83554,16144,7241
83555,16144,8072
83556,16144,5240
83557,16144,6638
83558,16144,2402
83559,16144,12007
83560,16144,10352
83561,16144,11591
83562,16144,14758
83563,16144,15480
83564,16144,14834
83565,16144,15849
83566,16144,8144
83567,16144,9112
83568,16144,6248
83569,16144,1441
83570,16144,3011
83571,16144,1076
83572,10811,6319
83573,10811,9604
83574,10811,14078
83575,10811,8368
83576,10811,3797
83577,10811,3174
83578,10811,8414
83579,10811,4444
83580,10811,1015
83581,10811,10786
83582,10811,4062
83583,10811,3800
83584,10811,1498
83585,10811,13448
83586,10811,14786
83587,10811,6537
83588,10811,814
83589,10811,10096
83590,10811,14828
83591,10811,1741
83592,10811,8648
83593,10811,14380
83594,10811,7712
83595,10811,10984
83596,10811,16713
83597,10811,10663
83598,10811,15584
83599,10811,6062
83600,10811,12281
83601,10811,13963
83602,10811,578
83603,10811,5117
83604,10811,13434
83605,10811,17171
83606,10811,5112
83607,10811,2474
83608,10811,6948
83609,10811,8622
83610,10811,15013
83611,10811,1006
83612,10811,13435
83613,10811,9453
83614,10811,8913
83615,10811,12090
83616,10811,15403
83617,10811,12855
83618,10811,3139
83619,10811,8186
83620,10811,14223
83621,10811,4359
83622,10811,15179
83623,10811,10671
83624,10811,3696
83625,10811,6736
83626,10811,11207
83627,10811,10729
83628,10811,5470
83629,10811,398
83630,10811,16615
83631,10811,14716
83632,10811,1321
83633,10811,13580
83634,10811,2478
83635,10811,7650
83636,10811,12455
83637,10811,16165
83638,10811,11731
83639,10811,13103
83640,10811,10249
83641,10811,13259
83642,10811,12350
83643,10811,4506
83644,10811,3125
83645,10811,16967
83646,10811,16667
83647,10811,12955
83648,10811,4003
83649,10811,9637
83650,10811,7072
83651,10811,11815
83652,10811,5453
83653,10899,16098
83654,11053,9261
83655,11053,14657
83656,11053,5609
83657,11053,6026
83658,11053,14355
83659,14639,16495
83660,14639,16997
83661,14639,5999
83662,14639,8346
83663,14639,14594
83664,14639,4403
83665,14639,11725
83666,14639,3703
83667,14639,7242
83668,14639,3187
83669,14639,12122
83670,14639,16270
83671,14639,7178
83672,14639,538
83673,14639,2747
83674,14639,2854
83675,14639,4314
83676,14639,11598
83677,14639,11046
83678,14639,7683
83679,14639,1185
83680,14639,15774
83681,14639,9156
83682,14639,11710
83683,14639,4098
83684,14639,13872
83685,11326,15800
83686,11326,7269
83687,11330,985
83688,11330,9228
83689,11493,3302
83690,11493,10130
83691,11493,12855
83692,11493,13570
83693,11493,5180
83694,11493,15816
83695,11493,10581
83696,11493,16571
83697,11493,2365
83698,11493,4276
83699,11493,12652
83700,11493,5846
83701,11493,10722
83702,11537,4879
83703,11537,15372
83704,4777,16495
83705,4777,3290
83706,12599,6408
83707,12599,12681
83708,12599,7916
83709,12599,13397
83710,12599,5797
83711,12599,10869
83712,12599,3310
83713,12599,639
83714,12599,503
83715,12599,3413
83716,12599,10011
83717,12599,230
83718,12599,4882
83719,12599,13827
83720,12599,9203
83721,12599,8952
83722,12599,14153
83723,12599,13013
83724,12599,4357
83725,12599,2446
83726,12599,8469
83727,12599,8997
83728,12599,8118
83729,12599,13553
83730,12599,17216
83731,12599,2423
83732,12599,7708
83733,12599,13601
83734,12599,10710
83735,11887,1642
83736,11887,13026
83737,11887,786
83738,11887,4745
83739,11887,2567
83740,11887,773
83741,11910,10470
83742,11910,6634
83743,11910,12129
83744,11910,2999
83745,11910,6935
83746,11910,13431
83747,11910,4129
83748,11910,14779
83749,11910,3342
83750,11910,9347
83751,11910,9203
83752,11910,9326
83753,11910,16688
83754,11910,521
83755,11910,10821
83756,11910,12080
83757,11910,10112
83758,11910,5500
83759,11910,12599
83760,12730,15982
83761,1869,7944
83762,1869,3952
83763,1869,10976
83764,1869,12785
83765,1869,15982
83766,1869,7666
83767,11430,4706
83768,11430,13334
83769,11430,9005
83770,11430,14617
83771,11430,8970
83772,11430,5639
83773,11430,15595
83774,11430,2917
83775,11430,13415
83776,11430,4034
83777,11430,7379
83778,11430,4012
83779,11430,10380
83780,11430,11787
83781,11430,14920
83782,11430,3751
83783,11430,3390
83784,11430,2388
83785,11430,5646
83786,11430,3524
83787,11430,6428
83788,12054,10252
83789,12122,5018
83790,12122,15711
83791,12122,2495
83792,12122,8385
83793,12122,15037
83794,12122,14487
83795,12122,3181
83796,12122,12285
83797,12122,5926
83798,12122,5944
83799,12122,15833
83800,12122,1113
83801,12122,7915
83802,12122,16234
83803,12122,12312
83804,12122,16319
83805,12122,17209
83806,12122,2063
83807,12122,11779
83808,12122,10550
83809,12122,13590
83810,12122,4538
83811,12122,13458
83812,12122,11189
83813,12122,1185
83814,12122,10785
83815,12122,583
83816,12122,13472
83817,12122,221
83818,12122,10941
83819,12122,885
83820,12122,10423
83821,12122,16138
83822,12122,9171
83823,12122,15453
83824,12122,15614
83825,12122,17067
83826,12122,1302
83827,12122,2406
83828,12122,14042
83829,12122,7797
83830,12122,16931
83831,12122,16511
83832,12122,8357
83833,12122,10232
83834,12122,4223
83835,12122,6811
83836,12122,15844
83837,12122,9680
83838,12122,6879
83839,12122,9828
83840,12122,10549
83841,12122,16272
83842,12122,2180
83843,12122,12683
83844,12122,9866
83845,12122,1022
83846,12122,6435
83847,12122,2701
83848,12122,6976
83849,12122,12098
83850,12122,14652
83851,12122,667
83852,12122,7204
83853,12122,6715
83854,12122,11339
83855,12122,7072
83856,12122,5874
83857,12122,2811
83858,12122,13286
83859,12122,12
83860,12122,2204
83861,12122,5375
83862,12122,14579
83863,12122,13222
83864,12122,14116
83865,12122,11873
83866,12122,2114
83867,12122,962
83868,12122,3660
83869,12122,4517
83870,12122,16443
83871,12122,4755
83872,12122,16060
83873,12122,8910
83874,12122,16355
83875,12122,13070
83876,12122,1285
83877,12122,16276
83878,12122,12692
83879,12122,1068
83880,12122,11343
83881,12122,3094
83882,12122,16810
83883,12122,4061
83884,12122,16744
83885,12122,3727
83886,12122,7099
83887,12122,1174
83888,12122,3340
83889,12122,4096
83890,12122,12107
83891,12122,8018
83892,12122,14675
83893,12122,12256
83894,12122,2142
83895,12122,11012
83896,12122,12835
83897,12122,15929
83898,12122,13412
83899,12122,2284
83900,12122,10493
83901,12122,13770
83902,12122,15025
83903,12122,8692
83904,12122,3098
83905,12122,11533
83906,12122,11593
83907,12122,1955
83908,12122,13524
83909,12122,1327
83910,12122,12719
83911,12122,9291
83912,12122,379
83913,12122,2243
83914,12122,5712
83915,12122,5381
83916,12122,3529
83917,12122,11725
83918,12122,9288
83919,12122,5405
83920,12122,2035
83921,12122,3892
83922,12122,804
83923,12122,7919
83924,12122,2407
83925,12122,12458
83926,12122,12376
83927,12122,16229
83928,12122,5035
83929,12122,1197
83930,12122,8270
83931,12122,10891
83932,12122,14634
83933,12122,17090
83934,12122,3594
83935,12122,875
83936,12122,2347
83937,12122,6477
83938,12122,16585
83939,12122,7108
83940,12122,15647
83941,12122,9516
83942,12122,61
83943,12122,9630
83944,12122,10270
83945,12122,9130
83946,12122,789
83947,12122,16421
83948,12122,8236
83949,12122,10437
83950,12122,463
83951,12122,733
83952,12122,11975
83953,12122,8817
83954,12122,9494
83955,16523,521
83956,16523,12892
83957,16388,8725
83958,16388,4444
83959,16388,14066
83960,16388,6327
83961,16388,2908
83962,16388,2614
83963,16388,15943
83964,16388,12222
83965,16388,13957
83966,16388,10039
83967,16388,5338
83968,12348,10528
83969,12348,1316
83970,12348,9630
83971,12348,405
83972,12348,16138
83973,12348,1248
83974,12348,5638
83975,12348,1900
83976,12348,11117
83977,12555,2680
83978,12556,10566
83979,12556,6021
83980,12556,2599
83981,12556,99
83982,12556,8900
83983,12556,2067
83984,12556,8532
83985,12556,12878
83986,12556,2460
83987,12556,987
83988,12648,344
83989,12648,11101
83990,12648,4230
83991,12662,4351
83992,12676,7619
83993,12895,9604
83994,12895,11731
83995,12895,9243
83996,12895,1154
83997,12895,398
83998,12895,5180
83999,12979,9856
84000,12979,6872
84001,11428,10424
84002,11428,2809
84003,11428,15816
84004,11428,14022
84005,13025,2646
84006,13025,17024
84007,13025,6346
84008,14481,9544
84009,14481,7954
84010,14481,13261
84011,906,14946
84012,906,76
84013,906,12239
84014,906,3366
84015,10874,6620
84016,10874,16667
84017,10874,7272
84018,10874,13519
84019,10874,1192
84020,10874,11944
84021,10874,8592
84022,10874,3583
84023,10874,8200
84024,10874,8866
84025,10874,2065
84026,10874,3210
84027,10874,11095
84028,10874,4558
84029,10874,12312
84030,16532,17171
84031,16532,14080
84032,6132,375
84033,6132,16258
84034,6132,5887
84035,6132,12190
84036,6132,6609
84037,6132,3720
84038,6132,1373
84039,6132,10161
84040,6132,15260
84041,13441,14494
84042,13441,17095
84043,13441,1215
84044,13441,15050
84045,13441,10419
84046,13441,13222
84047,13441,5944
84048,13441,11277
84049,13441,8864
84050,13441,3253
84051,13441,8900
84052,13441,11873
84053,13441,6473
84054,13441,16797
84055,13441,8113
84056,13441,3588
84057,13441,2908
84058,13441,4501
84059,13441,14149
84060,13441,783
84061,13441,7128
84062,13441,11063
84063,13507,7365
84064,13514,9323
84065,13514,10581
84066,13514,3527
84067,13514,15667
84068,12592,14467
84069,12592,15741
84070,12592,9687
84071,12592,15386
84072,12592,11257
84073,12592,6206
84074,12592,1836
84075,12592,8862
84076,12592,5709
84077,12592,6391
84078,12592,12962
84079,13616,16069
84080,13616,928
84081,13616,8035
84082,13616,13018
84083,13616,17171
84084,13711,16452
84085,13711,6296
84086,13768,328
84087,13768,15038
84088,13768,16633
84089,14629,12535
84090,14122,667
84091,389,3892
84092,389,10298
84093,389,3264
84094,389,467
84095,389,9794
84096,389,7591
84097,389,2050
84098,389,9708
84099,389,12122
84100,389,5537
84101,389,6469
84102,389,10484
84103,389,8382
84104,389,12985
84105,389,3501
84106,389,2009
84107,389,13040
84108,14373,10132
84109,14373,7719
84110,14373,9466
84111,7533,1292
84112,7533,11466
84113,7533,13816
84114,7533,5543
84115,14518,3210
84116,14518,6604
84117,14518,5884
84118,14518,10715
84119,14518,12218
84120,14518,11196
84121,14518,1190
84122,14518,6251
84123,14518,14538
84124,14518,4359
84125,14518,15942
84126,14518,3911
84127,14518,10080
84128,14518,16156
84129,14518,6544
84130,14518,3801
84131,14518,12990
84132,14518,14924
84133,14518,2916
84134,14518,2270
84135,14518,8444
84136,14518,2478
84137,14518,5288
84138,14518,7442
84139,14518,11515
84140,14518,2385
84141,14518,7679
84142,14518,5379
84143,14518,12556
84144,14518,3231
84145,14518,14012
84146,14518,16636
84147,14518,11731
84148,14518,15642
84149,14518,1055
84150,14518,10249
84151,14595,14380
84152,14595,15432
84153,14616,7954
84154,14616,1337
84155,9379,17169
84156,9379,11361
84157,7072,221
84158,7072,1629
84159,7072,11109
84160,7072,8224
84161,7072,1692
84162,7072,14258
84163,7072,1955
84164,7072,10252
84165,7072,677
84166,7072,8364
84167,7072,2032
84168,7072,4795
84169,7072,1615
84170,7072,16243
84171,7072,14591
84172,7072,12858
84173,7072,12338
84174,7072,5934
84175,7072,15732
84176,7072,3246
84177,7072,4755
84178,7072,510
84179,7072,16216
84180,7072,12380
84181,7072,3884
84182,7072,10330
84183,7072,7190
84184,7072,4173
84185,7072,11617
84186,7072,11534
84187,7072,5541
84188,7072,17175
84189,7072,13195
84190,7072,4553
84191,7072,5390
84192,7072,11977
84193,7072,3425
84194,7072,7835
84195,7072,680
84196,7072,7592
84197,7072,10811
84198,7072,6811
84199,7072,9227
84200,7072,12376
84201,7072,10004
84202,7072,5761
84203,7072,17166
84204,7072,9953
84205,7072,9825
84206,7072,386
84207,7072,3746
84208,7072,15977
84209,7072,15833
84210,7072,3581
84211,7072,14827
84212,7072,3452
84213,7072,11589
84214,7072,12578
84215,7072,7087
84216,7072,16223
84217,7072,9450
84218,7072,3801
84219,7072,6876
84220,7072,14434
84221,7072,1421
84222,7072,7843
84223,7072,14134
84224,7072,9928
84225,7072,8628
84226,7072,5814
84227,7072,16781
84228,7072,12148
84229,7072,5827
84230,7072,15538
84231,7072,13999
84232,7072,4187
84233,7072,4976
84234,4209,2256
84235,4209,12193
84236,15284,15964
84237,15284,8630
84238,15284,14997
84239,16902,1460
84240,16902,6730
84241,16902,12928
84242,16902,14072
84243,16902,13116
84244,16902,10252
84245,16902,12584
84246,15445,6246
84247,15445,4198
84248,15445,13427
84249,15445,16475
84250,15445,6270
84251,15445,3953
84252,15403,13311
84253,15403,5226
84254,15403,4037
84255,15403,16549
84256,15403,997
84257,15403,7374
84258,15403,8541
84259,1934,8382
84260,1934,15497
84261,16967,8186
84262,16967,12516
84263,16967,9026
84264,16967,13661
84265,16967,10416
84266,16967,8255
84267,16967,1822
84268,16967,4540
84269,16967,11609
84270,16967,11763
84271,16967,8271
